0,False,False
8011621,False,False
15993726,False,False
23908502,False,False
31879879,False,False
39856810,False,False
47871090,False,False
56015620,False,False
63944718,False,False
71861494,False,False
79952952,False,False
87930750,False,False
95883293,False,False
103996346,False,False
111952703,False,False
119874773,False,False
127872724,False,False
135860011,False,False
143869877,False,False
151917966,False,False
159960399,False,False
167901912,False,False
175943908,False,False
183990683,False,False
191882870,False,False
199852948,False,False
208009035,False,False
215923831,False,False
223914028,False,False
231855023,False,False
239866824,False,False
247846890,False,False
256008348,False,False
263911596,False,False
271871680,False,False
280071767,False,False
287924656,False,False
295848842,False,False
304023353,False,False
311919712,False,False
319888071,False,False
327855593,False,False
335870750,False,False
343838584,False,False
351864672,False,False
359971401,False,False
367883991,False,False
375924047,False,False
383946401,False,False
391854337,False,False
399868881,False,False
407999501,False,False
415963227,False,False
423888920,False,False
431872091,False,False
439842829,False,False
447850933,False,False
455984822,False,False
463926783,False,False
471920858,False,False
479971898,False,False
487919294,False,False
495866049,False,False
503922755,False,False
511986400,False,False
519865745,False,False
527885758,False,False
535844184,False,False
543850226,False,False
551825177,False,False
559998990,False,False
567890375,False,False
575874348,False,False
583912022,False,False
591851252,False,False
599838040,False,False
608013397,False,False
615938337,False,False
623904003,False,False
631830669,False,False
639854219,False,False
647836591,False,False
655991371,False,False
663973359,False,False
671864839,False,False
679897509,False,False
687920698,False,False
695833959,False,False
703961385,False,False
711987323,False,False
719903196,False,False
727840412,False,False
735872772,False,False
743821633,False,False
751838359,False,False
760035311,False,False
767917110,False,False
775835607,False,False
784001263,False,False
791897485,False,False
799842406,False,False
807983794,False,False
815924097,False,False
823877549,False,False
831844838,False,False
839833310,False,False
847838751,False,False
856024899,False,False
863919710,False,False
871830712,False,False
879833678,False,False
887905871,False,False
895848198,False,False
903818328,False,False
911975076,False,False
919883721,False,False
927845091,False,False
935818007,False,False
943838119,False,False
951889129,False,False
959973028,False,False
967886429,False,False
975845577,False,False
983952954,False,False
991901256,False,False
999823985,False,False
1007981501,False,False
1015905430,False,False
1023885900,False,False
1031816900,False,False
1039826394,False,False
1047804094,False,False
1055912490,False,False
1063886643,False,False
1071842175,False,False
1079823366,False,False
1087907949,False,False
1095835341,False,False
1103844137,False,False
1111964029,False,False
1119916469,False,False
1127866032,False,False
1135885293,False,False
1143849833,False,False
1151882174,False,False
1159993221,False,False
1167938129,False,False
1175864572,False,False
1183978853,False,False
1191923317,False,False
1199871522,False,False
1207965198,False,False
1215952145,False,False
1223900514,False,False
1231863077,False,False
1239854041,False,False
1247875615,False,False
1255914036,False,False
1264057235,False,False
1271885724,False,False
1279889670,False,False
1287952569,False,False
1295873204,False,False
1303850531,False,False
1312017180,False,False
1319917301,False,False
1327871557,False,False
1335855616,False,False
1343874036,False,False
1351845530,False,False
1360003910,False,False
1367932375,False,False
1375867250,False,False
1383873084,False,False
1391935139,False,False
1399865802,False,False
1407956843,False,False
