0,-0.04187986706734621,0.7408544479998131,0.23482538621723412
20037180,-0.04187986706734621,0.7408544479998131,0.23482538621723412
40018449,-0.04191743470750582,0.7408401348104252,0.2347913013015434
60029123,-0.04191743470750582,0.7408401348104252,0.2347913013015434
80021710,-0.04191743470750582,0.7408401348104252,0.2347913013015434
100061462,-0.041911602761519076,0.7408628778264577,0.23484551759857508
120034789,-0.041911602761519076,0.7408628778264577,0.23484551759857508
140132246,-0.041911602761519076,0.7408628778264577,0.23484551759857508
160135580,-0.04191890613281475,0.7408515591506029,0.23484401024044807
180086203,-0.04191890613281475,0.7408515591506029,0.23484401024044807
200131424,-0.04191890613281475,0.7408515591506029,0.23484401024044807
220108041,-0.04190835088071594,0.7408623322546082,0.2348455184907826
240140366,-0.04190835088071594,0.7408623322546082,0.2348455184907826
260114891,-0.04190835088071594,0.7408623322546082,0.2348455184907826
280115833,-0.04190457225358514,0.7408580178870485,0.23485182054611484
300165381,-0.04190457225358514,0.7408580178870485,0.23485182054611484
320178940,-0.04192810558783257,0.7408427445215062,0.23485482661793444
340173560,-0.04192810558783257,0.7408427445215062,0.23485482661793444
360176587,-0.04192810558783257,0.7408427445215062,0.23485482661793444
380074988,-0.04191706484020326,0.7408356963471622,0.2348472306336404
400083247,-0.04191706484020326,0.7408356963471622,0.2348472306336404
420179286,-0.04191706484020326,0.7408356963471622,0.2348472306336404
440065201,-0.04189208228037623,0.7408544966308577,0.2348253851928438
460108396,-0.04189208228037623,0.7408544966308577,0.2348253851928438
480106770,-0.04189208228037623,0.7408544966308577,0.2348253851928438
500106912,-0.04191611547300707,0.7408546417684114,0.23483812477128047
520083420,-0.04191611547300707,0.7408546417684114,0.23483812477128047
540108951,-0.04191611547300707,0.7408546417684114,0.23483812477128047
560108486,-0.041893381960305856,0.7408467511277176,0.23480662285117174
580107703,-0.041893381960305856,0.7408467511277176,0.23480662285117174
600068054,-0.04190157884096886,0.7408500344548237,0.23486126470420904
620110691,-0.04190157884096886,0.7408500344548237,0.23486126470420904
