0,False,False
7953834,False,False
15980500,False,False
24092931,False,False
32142652,False,False
40094538,False,False
48086109,False,False
56028647,False,False
64180742,False,False
72093529,False,False
80033006,False,False
88163018,False,False
96063354,False,False
104027966,False,False
112028171,False,False
120057769,False,False
128071732,False,False
136206053,False,False
144168354,False,False
152088235,False,False
160077241,False,False
168150496,False,False
176085226,False,False
184187533,False,False
192151747,False,False
200036068,False,False
207972033,False,False
216064546,False,False
223994275,False,False
232098158,False,False
240130920,False,False
248040824,False,False
256004841,False,False
264030795,False,False
272058389,False,False
279973324,False,False
288088539,False,False
295990129,False,False
303960521,False,False
311995309,False,False
319959138,False,False
327938002,False,False
336095105,False,False
344001541,False,False
351940009,False,False
359929083,False,False
368098315,False,False
375987102,False,False
384096477,False,False
392003061,False,False
399938516,False,False
407999150,False,False
415964509,False,False
423925214,False,False
432059322,False,False
440085501,False,False
448009400,False,False
455931636,False,False
463985226,False,False
471997404,False,False
479934092,False,False
488070154,False,False
496018773,False,False
503927012,False,False
511947640,False,False
519939032,False,False
527939264,False,False
536069491,False,False
544013640,False,False
551933174,False,False
559945547,False,False
568082045,False,False
576023022,False,False
584011028,False,False
592014408,False,False
599994398,False,False
607944849,False,False
615923821,False,False
623943541,False,False
631923420,False,False
640084349,False,False
647984529,False,False
655935991,False,False
663934084,False,False
672014412,False,False
679926098,False,False
688069078,False,False
695989007,False,False
703949799,False,False
711913666,False,False
719922910,False,False
727907747,False,False
736066230,False,False
743992335,False,False
751927785,False,False
759945981,False,False
768018614,False,False
775987231,False,False
784015940,False,False
792109930,False,False
799970210,False,False
807914594,False,False
815931875,False,False
823911321,False,False
831924077,False,False
840055136,False,False
848003751,False,False
855918495,False,False
863930195,False,False
871978728,False,False
879928256,False,False
888113659,False,False
896034323,False,False
903907089,False,False
911922789,False,False
919918905,False,False
927926416,False,False
936052437,False,False
944004104,False,False
951937651,False,False
959921122,False,False
967991787,False,False
976000287,False,False
983947199,False,False
992054402,False,False
999961078,False,False
1007931420,False,False
1015909723,False,False
1023917841,False,False
1031908777,False,False
1040059447,False,False
1047981173,False,False
1055928001,False,False
1063902846,False,False
1072057320,False,False
1080027855,False,False
1088103796,False,False
1096017319,False,False
1103985083,False,False
1111949435,False,False
1119959468,False,False
1127947732,False,False
1135990917,False,False
1144094537,False,False
1152019689,False,False
1159947139,False,False
1167957932,False,False
1176019958,False,False
1184018055,False,False
1192095720,False,False
1200052905,False,False
1207908595,False,False
1215924740,False,False
1223905657,False,False
1231917723,False,False
1240058615,False,False
1247996884,False,False
1255908245,False,False
1263917298,False,False
1272062672,False,False
1280030847,False,False
1288045602,False,False
1296041706,False,False
1303947283,False,False
1311948141,False,False
1319933394,False,False
1327944187,False,False
1335969877,False,False
1344046498,False,False
1351946055,False,False
1359911941,False,False
1367957992,False,False
1376062184,False,False
1383943952,False,False
1392052826,False,False
1399966681,False,False
1407909827,False,False
1415884281,False,False
1423895122,False,False
1431889269,False,False
1440053538,False,False
1447961531,False,False
1455907929,False,False
1463955663,False,False
1471917605,False,False
1479954155,False,False
1488017851,False,False
1495979523,False,False
1503968453,False,False
